ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_249	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2490	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2491	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2492	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2494	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2496	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2497	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_25	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2500	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2504	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2505	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2517	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2518	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2519	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2522	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2523	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2524	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2528	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2532	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2534	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2537	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_254	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2543	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2546	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2548	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2553	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2555	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2559	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2563	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2565	Eukaryota	Chordata	Actinopteri	Clupeiformes	NA	NA	NA
ASV_2568	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_2573	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2575	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Odontaspididae	Carcharias	Carcharias taurus
ASV_2576	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2577	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2578	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2579	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2581	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2582	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2594	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2601	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2604	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2605	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2608	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2609	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2612	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2616	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2620	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2625	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2626	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2634	Eukaryota	Chordata	Actinopteri	Istiophoriformes	NA	NA	NA
ASV_2639	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_265	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2650	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2656	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	NA
ASV_2658	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2659	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_266	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2662	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2668	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2670	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_2675	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2681	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2682	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2683	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2684	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Odontaspididae	Carcharias	Carcharias taurus
ASV_2685	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2687	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2700	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2701	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2702	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2703	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	Bathytoshia centroura
ASV_2704	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2705	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_271	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2713	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2716	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2717	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2719	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2722	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2723	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2724	Eukaryota	Chordata	Actinopteri	Siganidae__o	NA	NA	NA
ASV_2726	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	NA
ASV_2727	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	NA	NA
ASV_273	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2733	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2734	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2735	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2741	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa
ASV_2742	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_275	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2750	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2751	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2754	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_2756	Eukaryota	Chordata	Actinopteri	Clupeiformes	NA	NA	NA
ASV_2757	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	NA	NA
ASV_2763	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2765	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2769	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2774	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Odontaspididae	Carcharias	Carcharias taurus
ASV_2777	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2778	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_2779	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_2782	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_2787	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2790	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2791	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2792	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	NA
ASV_2793	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2799	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2805	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_2807	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_2818	Eukaryota	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos taurus
ASV_2820	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_2822	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_283	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2830	Eukaryota	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis lupus
ASV_2831	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2835	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2849	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2856	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_2861	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus griseus
ASV_2863	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2874	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_2879	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2880	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_2881	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2882	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2889	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_2890	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_2891	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2896	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_2902	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2903	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_291	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2913	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_2914	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2918	Eukaryota	Chordata	Actinopteri	Lutjaniformes	NA	NA	NA
ASV_2921	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_2923	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_2928	Eukaryota	Chordata	Actinopteri	Tetraodontiformes	NA	NA	NA
ASV_2929	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2931	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_294	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_2941	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_2963	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA
ASV_2978	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	NA
ASV_2979	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_300	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_3005	Eukaryota	Chordata	Actinopteri	Clupeiformes	NA	NA	NA
ASV_3009	Eukaryota	Chordata	Actinopteri	Sciaenidae__o	Sciaenidae	NA	NA
ASV_3015	Eukaryota	Chordata	Actinopteri	Istiophoriformes	NA	NA	NA
ASV_302	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3022	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	NA
ASV_3029	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_303	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3030	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3031	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3040	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	NA	NA
ASV_306	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_3072	Eukaryota	Chordata	Chondrichthyes	Lamniformes	NA	NA	NA
ASV_3089	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_3093	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_3097	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Alosa	NA
ASV_310	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_313	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_3134	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	NA	NA
ASV_3146	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	NA	NA	NA
ASV_3163	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_3164	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	NA	NA
ASV_320	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3201	Eukaryota	Chordata	Actinopteri	Clupeiformes	NA	NA	NA
ASV_322	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3232	Eukaryota	Chordata	Chondrichthyes	NA	NA	NA	NA
ASV_3233	Eukaryota	Chordata	Chondrichthyes	Lamniformes	NA	NA	NA
ASV_3236	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_324	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3243	Eukaryota	Chordata	Aves	Galliformes	NA	NA	NA
ASV_3254	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_3261	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_328	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Raja	Raja eglanteria
ASV_33	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_331	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3314	Eukaryota	Chordata	Aves	Galliformes	NA	NA	NA
ASV_3339	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3342	Eukaryota	Chordata	Mammalia	Carnivora	NA	NA	NA
ASV_3369	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens
ASV_3375	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_3394	Eukaryota	Chordata	Actinopteri	Clupeiformes	NA	NA	NA
ASV_34	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_340	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_3414	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_3415	Eukaryota	Chordata	Actinopteri	Sciaenidae__o	Sciaenidae	NA	NA
ASV_3416	Eukaryota	Chordata	Actinopteri	Sciaenidae__o	Sciaenidae	NA	NA
ASV_343	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_345	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_348	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_351	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_354	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_357	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_359	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_360	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_364	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_365	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_366	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_367	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_37	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja erinacea
ASV_377	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_378	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_38	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_383	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_386	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_389	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_39	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Odontaspididae	Carcharias	Carcharias taurus
ASV_393	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_398	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_399	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_4	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_40	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_405	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_407	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_409	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_413	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_416	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_419	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_421	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_422	Eukaryota	Chordata	Chondrichthyes	Squaliformes	Squalidae	Squalus	NA
ASV_423	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_428	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_429	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_431	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_432	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_433	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_435	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_436	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_439	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_44	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Gymnuridae	Gymnura	Gymnura altavela
ASV_440	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_441	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_45	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_452	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_458	Eukaryota	Chordata	Chondrichthyes	Rajiformes	Rajidae	Leucoraja	Leucoraja ocellata
ASV_460	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Rhinoptera	Rhinoptera bonasus
ASV_466	Eukaryota	Chordata	Chondrichthyes	Lamniformes	Odontaspididae	Carcharias	Carcharias taurus
ASV_470	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_473	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_475	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_476	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_477	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_481	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
ASV_483	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Dasyatidae	Bathytoshia	NA
ASV_484	Eukaryota	Chordata	Chondrichthyes	Myliobatiformes	Myliobatidae	Myliobatis	Myliobatis freminvillei
ASV_485	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Mustelus	Mustelus canis
